Text,Imagepath,Text_label,Image_label,Multi_label
顶着北京的暴雨参加锤子手机、锤子电脑的发布会。不得不说国产的科技在逐渐进步。今天也是人类科技产品发布会人数最多的一场，或许能创造吉尼斯世界纪录。至于网友的吐槽也希望老罗能够虚心接受，说电脑是点读机的也是尴尬了对于这次的发布，大家有什么看法呢？#锤子手机##锤子电脑#北京 ,536.jpg,1,0,1
第一次养恐龙，需要注意什么？#文心一言#,537.jpg,0,0,0
百度的文心一言和科大的星火，同一个主题文案撰写，各有优缺点，如果要借鉴估计是两个一起整合来二改#文心一言##科大讯飞#,538.jpg,0,0,0
#文心一言#我只能说还需要继续努力。,539.jpg,0,0,0
#宝马mini称老外是同事##宝马mini道歉##文心一言#画一幅画宝马新员工吃冰激凌,540.jpg,0,1,1
"Dear #Lindt chocolate. I love you. But man, the ratio of white chocolate to ALL OTHER CHOCOLATES is way off in your mixed bag. I now have a pathetic pile of white chocolate that I have to throw away. 11% seems fair. New goal? In the meantime, I guess I'll suffer. ",541.jpg,1,0,1
关于梦到吴签这件事#冒个泡##吴签#太震惊了，直接震惊醒了,542.jpg,1,1,1
如果是这条热搜，那肯定是孙笑川干的#鼠鼠我鸭#,543.jpg,1,1,1
营销案例#康师傅##罗永浩##营销#自打今年月份宣布退出所有社交平台后，埋头创业的罗永浩其实一直没闲着，据不完全统计，短短个月罗永浩共拍摄了支广告，而且每支广告都笑点频出。最近，罗永浩就为康师傅拍了一支魔性短片，罗永浩因“饿怒症”变成被恶魔附体的巨人，两眼放光大肆摧毁着城市，人们紧急投喂各种美食都不能平息罗永浩的怒火，最终康师傅御品盛宴的大肉块方便面出现才瞬间搞定罗永浩，让危机解除。广告中品牌以英雄般的角色出现，放大了产品卖点，成功吸引受众的注意力。 ,544.jpg,1,1,1
#鼠鼠我鸭#其实像牙齿我都还可以理解成是软骨，黑不溜秋的可以理解为卤汁放多了，这个鸭脖唯一不好解释的问题是它为什么有这么多毛，而且是一根一根细长的毛的问题，我没有养过鸭子，但是鸭子的毛会这样细长吗？,545.jpg,0,1,1
#吴签#,546.jpg,0,0,0
Shareholders stepping up to buy more $SBUX today. Starbucks is up over 2% and is back above its 30 day moving average for the 1st time in a month. Congress grilling Howard Schultz earlier this week may have very well given him free advertising to become even wealthier. ,547.jpg,1,0,1
"When uppity female Democrats like @SenatorSinema don’t get in line, real male Democrats like @RBReich know what to do!  #JackWagon #uspoli",548.jpg,1,0,1
"Well, as a major turtle fan, hands down this will blow all other turtles out of the sewer. I am telling you right now these are top toy contenders for 2023! #TMNT #PlaymatesToys ",549.jpg,1,0,1
你还在拿#文心一言#画红烧狮子头，百度已经做到这一步了文心一言“满月”之际，百度召开技术交流会，拿出这样的成绩单完成次迭代，大模型推理成本降为原来十分之一。当然这还不够直观，根据最新现场演示来看，文心一言功能上已远不止对话聊天，而是真的成了生产力工具。并且是现场把需求敲进去，实时出结果。现场围观的各行各业参会者直接爆满，椅子都不够了。O文心一言满月就上班企业服务生产力拉满，演示现场人挤人 ,550.jpg,0,0,0
#吴签#吴签？,551.jpg,0,0,1
@Swiggy @SwiggyCares @BurgerKing @burgerkingindia Stop fooling peoples we're is the #offer .,552.jpg,0,0,0
#文心一言#歧视日本人实锤，有日本两个字就不行。作为一个app这么敏gan好吗？,553.jpg,1,0,1
FIreman's lift only in pill Newport Gwent #Fireman #newport #pill #house,554.jpg,0,0,0
"In December, I was on with @cvpayne suggesting that #value would be a place to be heading into 2022 with the Fed tightening policy. Apparently, Charles' audience is a lot bigger than I thought.  ",555.jpg,1,0,1
I love it when Facebook reminds me of memories spent with a certain someone every day. It's so great! .,556.jpg,1,1,1
“#鼠鼠我鸭#到死都不明白，为啥我成了禽类。”这件事后，只会让我对当地的学校和市场监督局缺少了信任感，小了说以后不会再去这个城市旅行，大了说是对zf缺少信心了。#市监局回应反复对比确认是鸭脖#，所以@人民日报@中国政府网您怎么看？,557.jpg,1,1,1
1.4几的侏儒反讽小姐姐。麻烦你下次骂别人之前能不能把别人的品牌搞清楚啊真的是#反讽##侏儒#,558.jpg,0,1,1
#鼠鼠我鸭#年？？？一次次的过关斩将，年到年，这十五年，老鼠始终是食堂最坚定的拥护者和参与者，员工和老鼠已经荣辱与共,559.jpg,1,0,1
"Never saw a marginal higher high on small TF before... Stop lowered above that now, and want to see price close to PMKT L now. Observe the medium TF as well, like 30  60 min.   #DAX4030pts moves are not that sexy, but open at R, with usual concept of Inventory",560.jpg,1,1,1
"Happy Walpurgis Night, dear sisters in Art! Merry flight! WITCHES' ARTBROOMElisheva Nesis, paperpencils, 23 cm x 33 cm#fly #walpurgisnacht #witches  #artlife #artist #art #elishevanesis #artcollectors #artcollection #artlovers",561.jpg,1,1,1
#重大新闻#【我市发现世界级天坑群】我市天坑的发现填补了世界岩溶地质研究空白，增加了生物研究原始样本。对我国南北方乃至全球古地理环境以及气候变化的研究具有重要科学价值，将适时启动国家乃至世界地质公园和自然遗产申报工作。,562.jpg,0,0,0
Irony is that I used to push a disabled young man in races. Now I'm on disability. #LongCovid ,563.jpg,0,0,1
#罗永浩#这两条结合看，老罗应该买房了...福州王庄,564.jpg,0,1,1
好一个#煎饼果子##文心一言##chatgpt#,565.jpg,1,1,1
#哪一瞬间让你感觉到贫富差距##贫富差距##基尼系数#2012年基尼系数都0.61了，吓人啊，中国太可怕了，中国人民太苦了，真是“苦秦久矣”上海,566.jpg,0,0,0
#鼠鼠我鸭#我说这是鸭脖，那它就是鸭脖,567.jpg,0,1,1
"Apr 17 is shared by 2 big names in Printing. Ben #Franklin died today in 1790. Born #OTD in 1774, Friedrich #Koenig, whose Times Press changed the course of printing forever. But, wait, there’s more! They also shared Jan 17  Franklin was born in 1706, Koenig died in 1833. ",568.jpg,1,1,1
#Dream,569.jpg,0,0,0
据工人日报，2019《中国职场女性心理健康绿皮书》发布，调研结果表明，约85%的职场女性在过去一年中曾出现过焦虑或抑郁的症状，其中约三成女性“时不时感到焦虑和抑郁”，7%的女性甚至表示自己“总是处于焦虑或抑郁状态”绝大多数职场女性会在孕育期出现抑郁状态，产后抑郁最为普遍。,570.jpg,0,0,0
欧洲也去不了，太搞笑了。,571.jpg,1,0,1
妈耶#文心一言#文心一言,572.jpg,0,0,0
". Renewable energy in the right place is vital in addressing the 21st century's climate  nature emergencies. Meanwhile, today, Scotland's 19th century grouse shooting industry was getting on with setting the hills ablaze @lornaslater @MairiMcAllan @MairiGougeon @scotgov",573.jpg,1,0,1
Happy Sarcasm Sundayfunday.  What kind of shenanigans did everyone get into this weekend? #woodycreekdistillers #coloradobornandraised #woodycreek  #sunday,574.jpg,1,1,1
居然还能在腾讯精选页看到某人。#吴签#,575.jpg,1,0,1
#锤子手机##坚果R#王自如、罗永浩的恩怨还要追溯到上届世界杯前后，然而即便是过了四年，世界杯从巴西到了俄罗斯，双方的积怨似乎依然没有消除的迹象。在坚果R发布前后的互怼，到昨天Zealer发布锤子R的评测视频，都不难看出双方之间仍充满火药味。坚果R发布后笔者也已经使用了一周多的时间，对王自如提到的部分对产品的观点还是略有不同的看法。文章链接O王自如终于评测了坚果R但一些看法见仁见智 ,576.jpg,1,0,1
"159 years ago today, three brave men fought El Guapo at the battle of Santa Poco to give Mexico its independence.#neverforget #santapoco #threeamigos #history #elguapo #luckyday #nednederlander #dustybottoms",577.jpg,0,1,1
#金融#有点意思，中金反买，别墅靠海#今日股市##经济#,578.jpg,1,1,1
"Mewsanthropic is now up for voting on @woot's #derby! If you like it and want to #help me a lot, #please vote it here httpsshirt.woot.comderbyentry128376mewsanthropic#Thank you, u are #awesome!#woot #shirtwoot #shirt #tshirt #catshirt #cat #cats  #misanthropy #cute #chibi #kawaii #tuesday",579.jpg,0,1,1
Mac我都拍大了#吴签#,580.jpg,1,0,1
太六了哈哈哈哈哈，#鼠鼠我鸭#,581.jpg,0,0,0
限时代问我有文心一言内测码，限时代问，请评论留言，速速哦#文心一言#,582.jpg,0,0,0
#荷里活广场##时尚推荐#兔年吉祥！GET所有男生女生拜年时髦穿搭，喜迎新春！#HM#泰迪熊布料内里外套，柔软适合温暖满分#JOYPEACE#MonogramPrint牛皮腋下包，复古的设计、百搭的黑棕色，为拜年造型增添亮点#UNIQLO#罗纹V领针织外套，明亮色系让你灵活混搭出彩#adlib#暴走兔卫衣，潮...全文,583.jpg,0,0,0
"It seems that I have a twin sister who wears the same glasses  had the same hairstyle as I. Unlike me, she loves firearms has no talent for drawing but she is an exceptional usurper! Proof something new every day! Me  vs My sister?",584.jpg,1,1,1
玩不起就不要玩，话费券，人都助力够了，页面没有了，还发弹幕也被屏蔽#罗永浩##话费券#,585.jpg,1,0,1
The only business I’ve seen today on Barton Street in #HamOnt that can’t be bothered removing the snow from sidewalks in front of their store is @TimHortons. Way to be a good neighbour!  #timhortons @cityofhamilton,586.jpg,1,0,1
#文心一言#目前来看，就这些人工智障取代人类还早,587.jpg,1,1,1
唐僧师徒路过火焰山，遇到一个名叫“红孩儿”的牛妖，红孩儿自称是“弼马温”，并且与唐僧展开了一段对话。啊，离谱但有趣！#文心一言#,588.jpg,1,1,1
"I obviously used the prettiest picture of myself that I could find because Valentines Day is right around the corner and if any of you are secretly in love with me, now’s the time to speak up about that! #allisonguerriero #Valentines #ValentinesDay  #Funny",589.jpg,1,0,1
#吴签#“我很大”,590.jpg,0,0,0
#新疆棉##hm#啊#淘宝#风头过了又开始收割国人韭菜了嘛，淘宝在干啥啊@阿里巴巴,591.jpg,1,0,1
"More  Judge Kacsmaryk refused to use the word “fetus” bc it refers to a specific gestational period  is often misused. Yes, ANDMifepristone isn’t used for fetal abortions!An embryo doesn’t become a fetus until 11w of pregnancy. Mifepristone isn’t prescribed past 10w.",592.jpg,1,0,1
#鼠鼠我鸭#啊这。。。,593.jpg,0,1,1
#鼠鼠我鸭#反转了，这是外星人的生肖毁灭计划，下一个轮到凶手找到了，就是图里这个,594.jpg,1,0,1
#一线测评#锤子新机再曝渲染图，可能有多个新品！老罗的锤子科技已经确定将在月日召开新品发布会！近期，新产品的谍照和配置截图都相继曝光，坚果采用了全面屏设计，预装Android..系统，还有一代“神U”骁龙加持。而在新曝光的渲染图可以看出新机外观是单摄后置指纹木头材质拼接设计。据某科技大神猜测，锤子此次春季新品发布会将会翻出个onemorething，此次曝光的渲染图可能是坚果！#锤子手机##我的坚果手机# ,595.jpg,0,0,0
就很牛逼，解答了我不会的问题#文心一言#,596.jpg,0,0,0
我不行了我要笑死了#吴签#,597.jpg,1,1,1
我不理解#吴签#,598.jpg,0,0,0
" about #PashinyanNikol Pashinyan, current PM of #Armenia was an opposition leader. He was v. critical of Robert Kocharyan  Serzh Sargsyan. In 2018, he led a public protest, blocking streets and fighting police. What would Pashinyan of 2018 think of Pashinyan of 2022?",599.jpg,1,0,1
#罗永浩#SOPS@蛋蛋女侠@科技新一....福州王庄,600.jpg,0,0,0
WLWH Weekly Electronic Music Tips  WLWH httpswhitelightwhiteheat.com20230530wlwhweeklyelectronicmusictips2123 via @httpstwitter.comfabriziolusso?lang=en #ambient #darkdisco #deeptechno #drone #italodisco #drumsandbass #dub #EBM #Electro #experimental #house #bass #Industrial #Kosmische #Techno #breakbeat #trance,601.jpg,0,0,0
